uniprot_domain_id_1	uniprot_domain_id_2	uniprot_domain_pair_id
6804	6806	25833
6805	6805	25834
6805	6806	25835
6806	6806	25836
11002	11002	25837
11002	11003	25838
11002	11004	25839
11003	11003	25840
11003	11004	25841
11004	11003	25842
11004	11004	25843
10408	8420	25844
12500	12896	25845
17011	34249	25846
17011	34250	25847
27158	27158	25848
27158	27159	25849
27159	27158	25850
27159	27159	25851
22494	1437	25852
1702	32560	25853
500	15204	25854
501	15204	25855
502	15204	25856
1655	12820	25857
1655	12822	25858
2154	11643	25859
2154	11644	25860
24250	8420	25861
13889	32451	25862
13889	32452	25863
12364	5542	25864
7080	4289	25865
7634	17260	25866
2032	2032	25867
27948	30747	25868
32359	33424	25869
32360	33424	25870
32361	33424	25871
31396	33424	25872
31397	33424	25873
31398	33424	25874
17528	29739	25875
29739	17529	25876
7413	30839	25877
7414	30839	25878
7413	30840	25879
7414	30840	25880
20432	30839	25881
20432	30840	25882
20433	30839	25883
20433	30840	25884
6922	27445	25885
1961	20342	25886
10068	9595	25887
10069	9595	25888
10070	9595	25889
9596	10068	25890
9596	10069	25891
9596	10070	25892
6262	19279	25893
15921	15921	25894
12896	10045	25895
5570	14858	25896
14859	5570	25897
1437	1437	25898
14445	11311	25899
20694	10329	25900
15077	34001	25901
15077	34002	25902
15077	34003	25903
15077	34004	25904
34001	15078	25905
34002	15078	25906
15078	34003	25907
34004	15078	25908
15079	34001	25909
15079	34002	25910
15079	34003	25911
15079	34004	25912
21311	21311	25913
23014	2874	25914
13186	6408	25915
30686	10071	25916
10068	30687	25917
10069	30687	25918
10070	30687	25919
10996	16164	25920
9172	16164	25921
500	1139	25922
501	1139	25923
502	1139	25924
1921	5448	25925
18096	30363	25926
18097	30363	25927
30364	18096	25928
30364	18097	25929
28076	14696	25930
28077	14696	25931
3569	3795	25932
3569	3796	25933
3569	3797	25934
3570	3795	25935
3570	3796	25936
3570	3797	25937
10996	16809	25938
18485	30607	25939
18485	30608	25940
18486	30607	25941
18486	30608	25942
18487	30607	25943
18487	30608	25944
89	4517	25945
897	17522	25946
897	17523	25947
13469	4731	25948
25667	22865	25949
25668	22865	25950
16528	14521	25951
27704	4464	25952
27705	4464	25953
33459	6893	25954
34006	34006	25955
34007	34006	25956
34007	34007	25957
14456	30687	25958
14457	30687	25959
14458	30687	25960
18542	16592	25961
15561	9347	25962
15562	9347	25963
9347	30470	25964
9347	30471	25965
27704	7413	25966
27704	7414	25967
7413	27705	25968
27705	7414	25969
27704	22106	25970
27704	22107	25971
22106	27705	25972
27705	22107	25973
20602	27704	25974
20602	27705	25975
27704	20603	25976
20603	27705	25977
31994	9347	25978
6370	24882	25979
1030	4698	25980
691	29121	25981
19494	19494	25982
19494	19495	25983
19495	19494	25984
19495	19495	25985
19565	6037	25986
19565	6038	25987
19565	6040	25988
6037	19566	25989
6039	19566	25990
19566	6040	25991
19567	6038	25992
19567	6040	25993
6037	19568	25994
6038	19568	25995
6039	19568	25996
19568	6040	25997
29540	4957	25998
19352	20482	25999
20482	19353	26000
17626	9528	26001
24875	26267	26002
24876	26267	26003
24875	26268	26004
24876	26268	26005
16540	268	26006
269	16540	26007
16541	268	26008
16541	269	26009
13136	34150	26010
16780	21334	26011
13632	2257	26012
73	1437	26013
17861	14357	26014
17862	14357	26015
17863	14357	26016
17864	14357	26017
14357	17865	26018
6408	17496	26019
18827	688	26020
2901	18827	26021
30773	17022	26022
6982	5542	26023
6983	5542	26024
32250	28211	26025
32251	28211	26026
1390	2200	26027
2201	1390	26028
1391	2200	26029
21283	13186	26030
27085	19279	26031
32250	30363	26032
32250	30364	26033
32251	30363	26034
32251	30364	26035
18425	17639	26036
18425	17640	26037
18426	17639	26038
18426	17640	26039
24625	1142	26040
13190	24103	26041
13191	24103	26042
10244	7991	26043
7991	10245	26044
5214	5268	26045
5214	5271	26046
5214	5274	26047
4415	12517	26048
4416	12517	26049
9244	10570	26050
10571	9244	26051
9245	10570	26052
30323	10570	26053
10571	30323	26054
30324	10570	26055
17683	28634	26056
28634	25982	26057
12500	3885	26058
7938	16181	26059
33864	33864	26060
33864	33865	26061
33865	33865	26062
10980	10980	26063
10982	10980	26064
10981	10981	26065
10981	10982	26066
10982	10982	26067
18606	25982	26068
18607	25982	26069
4677	33424	26070
4678	33424	26071
9457	8420	26072
31994	3571	26073
31994	3572	26074
27149	24452	26075
27149	24453	26076
27149	24455	26077
395	33424	26078
396	33424	26079
33424	397	26080
27704	9172	26081
27705	9172	26082
30795	24632	26083
32878	17173	26084
32878	17174	26085
17173	32879	26086
32879	17174	26087
17173	32880	26088
32880	17174	26089
17173	32881	26090
32881	17174	26091
34120	34120	26092
34121	34121	26093
2080	20801	26094
25982	14834	26095
8384	1211	26096
8384	1212	26097
7413	16809	26098
7414	16809	26099
32250	28791	26100
32251	28791	26101
11263	28217	26102
18606	4478	26103
18607	4478	26104
25864	18430	26105
14908	28225	26106
14908	28226	26107
22526	32451	26108
22526	32452	26109
10967	32921	26110
22526	19428	26111
1346	19279	26112
12209	12209	26113
7589	33078	26114
7589	33079	26115
7590	33078	26116
33079	7590	26117
15182	5513	26118
13889	32250	26119
13889	32251	26120
12896	8383	26121
12896	8384	26122
30364	14858	26123
14859	30363	26124
14859	30364	26125
16494	22865	26126
16495	22865	26127
21802	21802	26128
21802	21803	26129
21803	21803	26130
2469	15760	26131
10959	3565	26132
14447	13745	26133
32250	33675	26134
32250	33676	26135
32251	33675	26136
32251	33676	26137
3076	18187	26138
25603	33631	26139
7813	17173	26140
7814	17173	26141
13329	29392	26142
13330	29392	26143
13331	29392	26144
19386	16187	26145
28634	136	26146
28634	137	26147
1437	11262	26148
22526	18262	26149
22526	18263	26150
17683	18606	26151
17683	18607	26152
23249	9865	26153
18485	8338	26154
18486	8338	26155
18487	8338	26156
18485	8339	26157
18486	8339	26158
18487	8339	26159
14746	31394	26160
231	31960	26161
231	31961	26162
231	31962	26163
231	31964	26164
232	31960	26165
232	31961	26166
232	31962	26167
232	31964	26168
31960	233	26169
31961	233	26170
233	31962	26171
233	31964	26172
235	31960	26173
235	31961	26174
31962	235	26175
18262	449	26176
18262	450	26177
449	18263	26178
18263	450	26179
30376	17460	26180
7806	4331	26181
7807	4332	26182
7808	4333	26183
2188	12852	26184
7080	16210	26185
7622	33424	26186
7623	33424	26187
9244	15891	26188
15892	9244	26189
9245	15891	26190
30323	15891	26191
15892	30323	26192
30324	15891	26193
25982	19428	26194
31994	136	26195
31994	137	26196
1067	1067	26197
1120	20014	26198
12500	2993	26199
13355	13355	26200
15561	136	26201
15562	136	26202
15561	137	26203
15562	137	26204
13590	16988	26205
26526	8900	26206
20687	19092	26207
7991	21302	26208
19428	449	26209
19428	450	26210
21349	25471	26211
21350	25471	26212
21351	25471	26213
12403	16207	26214
29121	12500	26215
3163	14771	26216
25982	18262	26217
25982	18263	26218
33102	6682	26219
33103	6682	26220
31535	16977	26221
16977	31536	26222
16977	31537	26223
33341	17579	26224
17429	29375	26225
1908	30283	26226
25445	3227	26227
25445	3228	26228
32451	449	26229
32451	450	26230
32452	449	26231
32452	450	26232
4458	9422	26233
4459	9422	26234
4460	9422	26235
30364	9828	26236
30364	9829	26237
10996	14861	26238
32535	8420	26239
32536	8420	26240
32537	8420	26241
32650	29505	26242
12896	9347	26243
5075	24385	26244
31899	7938	26245
3816	29538	26246
3817	29538	26247
3819	29538	26248
15561	23503	26249
15562	23503	26250
15561	23504	26251
15562	23504	26252
30470	23503	26253
30471	23503	26254
30470	23504	26255
30471	23504	26256
4630	2596	26257
4631	2596	26258
9677	15346	26259
9595	136	26260
9595	137	26261
25603	30749	26262
30438	30439	26263
30440	30438	26264
30439	30439	26265
30440	30439	26266
30440	30440	26267
29713	24294	26268
20602	1255	26269
7413	1255	26270
15561	8383	26271
15561	8384	26272
15562	8383	26273
15562	8384	26274
5249	6987	26275
1233	1233	26276
2585	3571	26277
2585	3572	26278
2585	3573	26279
2585	3574	26280
3571	2586	26281
2586	3572	26282
2586	3573	26283
2586	3574	26284
27445	27055	26285
9677	19279	26286
3462	34171	26287
27149	18262	26288
27149	18263	26289
4415	28211	26290
4416	28211	26291
5863	4698	26292
6094	11939	26293
17074	2221	26294
4182	30363	26295
4182	30364	26296
32737	27785	26297
32737	27786	26298
27785	32738	26299
32738	27786	26300
19386	18096	26301
19386	18097	26302
27704	32608	26303
16529	10329	26304
31282	24327	26305
31282	24328	26306
5650	25471	26307
5651	25471	26308
27149	19428	26309
20694	12179	26310
11247	14554	26311
12781	8569	26312
12782	8569	26313
823	2257	26314
27365	4771	26315
9066	19279	26316
13155	14528	26317
15333	19692	26318
17890	4644	26319
8656	22245	26320
33424	33091	26321
10068	1467	26322
10069	1467	26323
10070	1467	26324
10068	1468	26325
10069	1468	26326
10070	1468	26327
17793	4612	26328
17793	4613	26329
17793	4614	26330
13889	9828	26331
13889	9829	26332
15561	2257	26333
15562	2257	26334
15613	33424	26335
3569	1024	26336
3569	1025	26337
3570	1024	26338
3570	1025	26339
9327	21302	26340
9328	21302	26341
5242	21711	26342
896	1437	26343
13889	16187	26344
7351	21639	26345
7351	22874	26346
28634	10310	26347
20433	14861	26348
17838	30837	26349
17838	30838	26350
30839	17838	26351
30839	17839	26352
30840	17838	26353
30840	17839	26354
17838	30841	26355
3949	14357	26356
3950	14357	26357
3951	14357	26358
14357	3952	26359
14357	3953	26360
24732	4055	26361
24733	4055	26362
24734	4055	26363
4055	24735	26364
4055	24736	26365
24732	4056	26366
24733	4056	26367
24734	4056	26368
24735	4056	26369
4056	24736	26370
891	14955	26371
31364	31364	26372
21710	19428	26373
18606	5570	26374
18607	5570	26375
28211	28211	26376
32240	8420	26377
8420	32241	26378
32242	8420	26379
32243	8420	26380
20137	23786	26381
20138	23786	26382
25827	10329	26383
16529	12179	26384
24697	33424	26385
30687	8383	26386
30687	8384	26387
19652	9982	26388
27903	7828	26389
27903	7829	26390
7830	27903	26391
7828	27904	26392
27904	7829	26393
7830	27904	26394
7831	27904	26395
27905	7828	26396
27905	7829	26397
27905	7830	26398
27905	7831	26399
27906	7829	26400
7830	27906	26401
27906	7831	26402
15335	18294	26403
15336	18294	26404
30686	23897	26405
30686	23898	26406
23899	30686	26407
30686	23900	26408
16377	7600	26409
19502	7848	26410
31775	18606	26411
31775	18607	26412
34074	20874	26413
29897	10655	26414
33454	33454	26415
6088	28059	26416
23019	14214	26417
1818	19695	26418
1820	19695	26419
19694	1821	26420
1821	19695	26421
1821	19696	26422
32650	33021	26423
18273	30687	26424
7314	7314	26425
30982	16992	26426
6082	13789	26427
26527	7741	26428
33081	17881	26429
33081	17882	26430
14970	4178	26431
11422	2237	26432
11422	2238	26433
8571	10467	26434
27627	543	26435
23333	22373	26436
11422	30627	26437
25987	34074	26438
9890	28840	26439
1760	1760	26440
3194	3194	26441
3194	3195	26442
3195	3195	26443
33675	3743	26444
33676	3743	26445
33675	3744	26446
33676	3744	26447
26558	13197	26448
12500	9427	26449
211	211	26450
25810	21608	26451
25811	21604	26452
25811	21608	26453
11422	20598	26454
11422	20599	26455
24038	24038	26456
24039	24038	26457
24039	24039	26458
22720	9427	26459
22721	9427	26460
22722	9427	26461
9427	22723	26462
13489	32451	26463
13489	32452	26464
13490	32451	26465
13490	32452	26466
32650	30815	26467
23019	1139	26468
2989	2989	26469
2989	2990	26470
2990	2990	26471
11176	11176	26472
23699	23699	26473
16878	16879	26474
16878	16880	26475
16878	16881	26476
16879	16880	26477
16880	16880	26478
16880	16881	26479
16881	16881	26480
18027	29543	26481
18028	29543	26482
14244	28279	26483
11422	29239	26484
29240	11424	26485
11424	29241	26486
18361	31535	26487
7972	7972	26488
7973	7973	26489
7974	7974	26490
30795	4236	26491
34087	26267	26492
34087	26268	26493
1518	7848	26494
18925	14560	26495
28674	24007	26496
28675	24007	26497
13552	4957	26498
18027	24162	26499
18027	24163	26500
18028	24162	26501
18028	24163	26502
21328	29121	26503
5159	7848	26504
25810	14953	26505
25811	14953	26506
5159	19502	26507
3517	18064	26508
5214	6621	26509
14236	25930	26510
20973	23264	26511
20973	23265	26512
26273	26273	26513
21964	21965	26514
21965	21965	26515
2157	30216	26516
34139	27002	26517
27003	34139	26518
1977	2295	26519
33459	9279	26520
33459	9280	26521
556	27825	26522
4512	4512	26523
4512	4513	26524
4513	4513	26525
20376	2257	26526
16310	16310	26527
6121	6121	26528
32979	19279	26529
12951	11262	26530
3874	4525	26531
5214	8384	26532
6368	33459	26533
25064	12500	26534
31715	31715	26535
31715	31716	26536
17159	19052	26537
11176	17673	26538
20598	14851	26539
20599	14851	26540
7763	16780	26541
9528	13489	26542
9528	13490	26543
23288	25011	26544
23289	25011	26545
16528	18953	26546
9960	23088	26547
9962	23090	26548
28528	4628	26549
28528	4629	26550
4628	28529	26551
28529	4629	26552
33711	5889	26553
5890	33710	26554
5890	33711	26555
34087	30364	26556
30456	11579	26557
30456	11580	26558
27322	3147	26559
20710	30893	26560
27696	11262	26561
3163	4957	26562
24256	6927	26563
24256	6928	26564
6926	24257	26565
24257	6927	26566
6926	24258	26567
2157	26616	26568
3841	19279	26569
3842	19279	26570
7938	23061	26571
32405	32291	26572
32406	32291	26573
22267	23499	26574
22267	23500	26575
15399	9427	26576
5985	5985	26577
5986	5986	26578
5986	5987	26579
21808	21808	26580
27060	28939	26581
9754	9754	26582
9754	9755	26583
9756	9754	26584
9755	9755	26585
9756	9755	26586
9756	9756	26587
8569	8384	26588
29741	18763	26589
2687	2687	26590
7741	34215	26591
17942	614	26592
7807	14236	26593
7808	14236	26594
24251	7314	26595
23088	30394	26596
23090	30395	26597
33046	4452	26598
32453	27554	26599
11176	23903	26600
18273	20279	26601
18273	20280	26602
34086	15218	26603
34087	15218	26604
34088	15218	26605
6444	6444	26606
28294	29487	26607
28294	29488	26608
29487	28295	26609
28295	29488	26610
9704	12718	26611
5214	9347	26612
11176	1703	26613
20598	31994	26614
20599	31994	26615
468	23364	26616
11514	24327	26617
11514	24328	26618
20598	604	26619
20599	604	26620
20598	605	26621
20599	605	26622
12495	5069	26623
31399	17827	26624
31400	17828	26625
31400	17829	26626
17830	31400	26627
23150	23411	26628
23150	23412	26629
23151	23413	26630
18156	6965	26631
9334	19279	26632
7741	22485	26633
13364	25799	26634
748	25064	26635
17159	29470	26636
11579	14851	26637
11580	14851	26638
5450	4178	26639
22836	23739	26640
27696	1139	26641
33459	19446	26642
7741	11164	26643
7741	12570	26644
33675	26266	26645
33676	26266	26646
26267	33675	26647
26267	33676	26648
26268	33675	26649
26268	33676	26650
13055	28195	26651
15750	15750	26652
15750	15751	26653
15751	15752	26654
32650	29680	26655
2753	4086	26656
11176	29549	26657
18027	18027	26658
18027	18028	26659
18028	18027	26660
18028	18028	26661
24386	19116	26662
17321	27002	26663
27003	17321	26664
7068	7068	26665
5507	33675	26666
5507	33676	26667
20736	17881	26668
20737	17881	26669
20738	17881	26670
20739	17881	26671
20740	17881	26672
20741	17881	26673
20742	17881	26674
20743	17881	26675
20736	17882	26676
20737	17882	26677
20738	17882	26678
20739	17882	26679
20740	17882	26680
20741	17882	26681
20742	17882	26682
20743	17882	26683
1703	1703	26684
17538	6017	26685
33675	2163	26686
33675	2164	26687
33676	2163	26688
33676	2164	26689
15155	29549	26690
18027	12951	26691
18028	12951	26692
27696	20415	26693
20416	27696	26694
20417	27696	26695
21622	28350	26696
21622	28351	26697
21622	28352	26698
11579	11164	26699
11580	11164	26700
25012	25013	26701
29741	12718	26702
26273	25877	26703
25878	26273	26704
25879	26273	26705
3461	4444	26706
3462	4444	26707
20598	23828	26708
20599	23828	26709
11344	15532	26710
11344	15533	26711
11800	11801	26712
11800	11802	26713
11801	11802	26714
11802	11802	26715
8569	31607	26716
27696	27696	26717
6088	1518	26718
4567	13248	26719
11422	3043	26720
5159	28059	26721
9704	23903	26722
5641	20653	26723
5641	20654	26724
7798	29875	26725
17492	11758	26726
707	707	26727
707	708	26728
708	708	26729
12493	12493	26730
12493	12494	26731
12494	12493	26732
12494	12494	26733
12495	12495	26734
23104	10459	26735
23105	10459	26736
10459	23106	26737
7314	31457	26738
4332	211	26739
4333	211	26740
5214	4525	26741
17324	18561	26742
17325	18561	26743
18273	29694	26744
18273	29695	26745
18273	29696	26746
18273	29698	26747
3809	10133	26748
29470	26267	26749
29470	26268	26750
24386	6965	26751
9422	33459	26752
8781	20415	26753
20416	8781	26754
20417	8781	26755
9528	9528	26756
2913	34200	26757
2914	34201	26758
2914	34202	26759
34201	2915	26760
2915	34202	26761
27513	27513	26762
31916	14831	26763
1877	384	26764
1878	384	26765
8781	8781	26766
16086	24261	26767
29860	13827	26768
13235	2867	26769
26558	21334	26770
11579	18717	26771
11580	18717	26772
12951	32250	26773
12951	32251	26774
18467	19279	26775
17011	17159	26776
7741	12214	26777
2254	2254	26778
19502	28059	26779
13489	13489	26780
13489	13490	26781
13490	13489	26782
13490	13490	26783
34086	6579	26784
34087	6579	26785
34088	6579	26786
33018	33018	26787
4010	7763	26788
19549	10674	26789
10674	19550	26790
1878	8064	26791
1878	8065	26792
1878	8066	26793
6088	7848	26794
34086	21514	26795
34087	21514	26796
34088	21514	26797
26558	1606	26798
26558	15020	26799
21808	32329	26800
33711	33710	26801
33711	33711	26802
11709	16180	26803
6622	3809	26804
18273	12570	26805
18273	11164	26806
32650	22158	26807
12295	3213	26808
31611	754	26809
27760	27760	26810
30456	33459	26811
8679	11579	26812
11579	8680	26813
8679	11580	26814
11580	8680	26815
6368	20279	26816
6368	20280	26817
31916	30364	26818
3874	9688	26819
3874	9689	26820
5450	11915	26821
14445	16648	26822
26273	8781	26823
34086	1515	26824
34086	1516	26825
1517	34086	26826
1515	34087	26827
34087	1516	26828
1517	34087	26829
34088	1515	26830
34088	1516	26831
34088	1517	26832
23668	13448	26833
13448	23669	26834
13448	23670	26835
16942	16942	26836
33454	7741	26837
11579	5727	26838
11580	5727	26839
11579	5729	26840
11580	5729	26841
11579	5731	26842
11580	5731	26843
11579	5734	26844
11580	5734	26845
11579	5736	26846
11580	5736	26847
11579	5738	26848
11580	5738	26849
11579	5740	26850
11580	5740	26851
11579	5742	26852
11580	5742	26853
11579	5744	26854
11580	5744	26855
11579	5746	26856
11580	5746	26857
11579	5748	26858
11580	5748	26859
11579	5750	26860
11580	5750	26861
11579	5752	26862
11580	5752	26863
11579	5754	26864
11580	5754	26865
11579	5756	26866
11580	5756	26867
11579	5758	26868
11580	5758	26869
11579	5760	26870
11580	5760	26871
11579	5762	26872
11580	5762	26873
11579	5764	26874
11580	5764	26875
11579	5766	26876
11580	5766	26877
11579	5768	26878
11580	5768	26879
11579	5770	26880
11580	5770	26881
11579	5772	26882
11580	5772	26883
11579	5774	26884
11580	5774	26885
11579	5776	26886
11580	5776	26887
11579	5778	26888
11580	5778	26889
11579	5780	26890
11580	5780	26891
11579	5782	26892
11580	5782	26893
11579	5784	26894
11580	5784	26895
11579	5786	26896
11580	5786	26897
11579	5788	26898
11580	5788	26899
11579	5790	26900
11580	5790	26901
11579	5792	26902
11580	5792	26903
11579	5794	26904
11580	5794	26905
11579	5796	26906
11580	5796	26907
11579	5798	26908
11580	5798	26909
11579	5800	26910
11580	5800	26911
11579	5802	26912
11580	5802	26913
11579	5804	26914
11580	5804	26915
11579	5806	26916
11580	5806	26917
11579	5808	26918
11580	5808	26919
11579	5810	26920
11580	5810	26921
11579	5812	26922
11580	5812	26923
11579	5814	26924
11580	5814	26925
11579	5816	26926
11580	5816	26927
11579	5818	26928
11580	5818	26929
11579	5820	26930
11580	5820	26931
11579	5822	26932
11580	5822	26933
5827	11579	26934
5827	11580	26935
5828	11579	26936
5828	11580	26937
11579	5831	26938
11580	5831	26939
11579	5832	26940
11580	5832	26941
15448	18027	26942
15448	18028	26943
30356	8899	26944
30356	8900	26945
8899	30357	26946
30357	8900	26947
14445	9688	26948
14445	9689	26949
7266	1346	26950
7266	1347	26951
18703	20598	26952
18703	20599	26953
7167	7167	26954
7167	7170	26955
7170	7169	26956
7170	7170	26957
12500	14445	26958
33675	449	26959
33675	450	26960
33676	449	26961
33676	450	26962
5651	10599	26963
7515	19279	26964
26273	1139	26965
18567	18567	26966
18568	18568	26967
18569	18569	26968
26273	2463	26969
19502	1518	26970
17329	11579	26971
17329	11580	26972
14505	20598	26973
14505	20599	26974
31607	6621	26975
4252	29550	26976
29551	4252	26977
27886	27886	26978
7314	11262	26979
32603	870	26980
13548	3880	26981
13548	3881	26982
29470	30364	26983
22266	14169	26984
6270	33230	26985
6271	33230	26986
9704	9704	26987
21693	31714	26988
543	17415	26989
31775	31775	26990
11422	10736	26991
21608	19279	26992
1703	25406	26993
32425	32425	26994
32425	32426	26995
32426	32426	26996
23366	33459	26997
15845	11689	26998
13489	18096	26999
13489	18097	27000
13490	18096	27001
13490	18097	27002
33459	16253	27003
12718	18763	27004
23264	4677	27005
23264	4678	27006
23265	4677	27007
23265	4678	27008
25016	33383	27009
17333	17333	27010
4603	19690	27011
11579	23828	27012
11580	23828	27013
22267	26995	27014
20598	26886	27015
20599	26886	27016
211	13827	27017
28532	25327	27018
28532	25328	27019
28533	25327	27020
28533	25328	27021
25635	12067	27022
25636	12066	27023
25636	12068	27024
25636	12069	27025
25636	12072	27026
25636	12074	27027
32603	32603	27028
30894	33600	27029
15041	24199	27030
15042	24200	27031
15043	24200	27032
11711	34086	27033
11711	34087	27034
34088	11711	27035
13902	13902	27036
13902	13903	27037
13903	13902	27038
13903	13903	27039
13904	13904	27040
33046	408	27041
11176	9704	27042
9704	29741	27043
5828	20279	27044
5828	20280	27045
7972	18567	27046
7973	18568	27047
7974	18569	27048
17143	9328	27049
27627	3517	27050
8167	33459	27051
13489	14859	27052
13490	14859	27053
20598	17066	27054
20599	17066	27055
17067	20598	27056
17067	20599	27057
8679	20598	27058
20598	8680	27059
8679	20599	27060
20599	8680	27061
19630	18027	27062
19630	18028	27063
33675	9608	27064
33676	9608	27065
20188	29470	27066
20189	29470	27067
20190	29470	27068
20191	29470	27069
20192	29470	27070
10684	29902	27071
10685	29902	27072
21622	25859	27073
21622	25860	27074
21622	25861	27075
26558	22202	27076
24419	18027	27077
24419	18028	27078
20640	21005	27079
2463	2463	27080
24927	24927	27081
25064	17415	27082
1818	18684	27083
1820	18684	27084
18683	1821	27085
1821	18684	27086
1821	18685	27087
7314	1139	27088
2463	20415	27089
20416	2463	27090
20417	2463	27091
6447	15218	27092
22244	19147	27093
18273	9279	27094
18273	9280	27095
3874	30822	27096
30823	3874	27097
30824	3874	27098
3874	11762	27099
11763	3874	27100
11764	3874	27101
29410	25064	27102
2989	5214	27103
2990	5214	27104
22244	22244	27105
13548	19279	27106
23957	10308	27107
10309	23957	27108
23958	10308	27109
23958	10309	27110
9378	5178	27111
9379	5178	27112
29549	12718	27113
7365	5513	27114
6088	18682	27115
11422	8680	27116
32329	32329	27117
23509	23509	27118
4651	24342	27119
24688	17051	27120
24689	17051	27121
17507	20598	27122
17507	20599	27123
211	9642	27124
211	9643	27125
33080	6621	27126
27467	15168	27127
27468	15168	27128
30192	25406	27129
8346	14560	27130
5214	18939	27131
6368	29680	27132
14353	14353	27133
14353	14354	27134
14354	14354	27135
14354	14355	27136
14355	14355	27137
33675	33410	27138
33676	33410	27139
12951	9347	27140
2599	2599	27141
18282	18282	27142
21711	22856	27143
21711	22858	27144
9754	28350	27145
9754	28351	27146
9754	28352	27147
28350	9755	27148
9755	28351	27149
28352	9755	27150
9756	28350	27151
9756	28351	27152
28352	9756	27153
23047	18027	27154
23047	18028	27155
13632	9662	27156
6447	19446	27157
16858	1675	27158
9005	18273	27159
9006	18273	27160
29470	9812	27161
25405	29470	27162
8569	14834	27163
8569	11262	27164
5159	5159	27165
11579	842	27166
11580	842	27167
11579	31916	27168
11580	31916	27169
16113	2969	27170
2970	16112	27171
2970	16113	27172
10316	4891	27173
11422	22149	27174
408	408	27175
5159	15155	27176
7035	14538	27177
7036	14538	27178
1977	25406	27179
27060	27060	27180
8569	4178	27181
11579	21710	27182
11580	21710	27183
31611	31714	27184
22266	1499	27185
1499	22267	27186
1499	22268	27187
31607	15278	27188
12951	26616	27189
5214	5507	27190
20598	15506	27191
20598	15507	27192
20599	15506	27193
20599	15507	27194
1518	29741	27195
14445	1139	27196
7077	31155	27197
7077	31156	27198
24213	24213	27199
5214	8112	27200
13146	28235	27201
8047	8047	27202
8047	8048	27203
8048	8048	27204
33496	33496	27205
33497	33496	27206
6621	27948	27207
19652	19652	27208
4564	26841	27209
4565	26841	27210
4566	26841	27211
32626	16938	27212
16938	32628	27213
32626	16939	27214
16939	32628	27215
16247	20598	27216
16247	20599	27217
3884	29470	27218
4055	16648	27219
12493	6296	27220
12494	6296	27221
7848	7848	27222
14445	8364	27223
5214	17260	27224
8716	12935	27225
31735	22448	27226
21808	18682	27227
28195	28195	27228
26901	4648	27229
14236	28070	27230
32278	14465	27231
32278	14466	27232
18027	1481	27233
18027	1482	27234
18028	1481	27235
18028	1482	27236
33675	17498	27237
33676	17498	27238
33675	17499	27239
33676	17499	27240
1467	33675	27241
1467	33676	27242
1468	33675	27243
1468	33676	27244
15575	24039	27245
21711	4644	27246
23366	31916	27247
33675	7299	27248
33675	7300	27249
33676	7299	27250
33676	7300	27251
22836	5727	27252
22836	5729	27253
22836	5731	27254
22836	5734	27255
22836	5736	27256
22836	5738	27257
22836	5740	27258
22836	5742	27259
22836	5744	27260
22836	5746	27261
22836	5748	27262
22836	5750	27263
22836	5752	27264
22836	5754	27265
22836	5756	27266
22836	5758	27267
22836	5760	27268
22836	5762	27269
22836	5764	27270
22836	5766	27271
22836	5768	27272
22836	5770	27273
22836	5772	27274
22836	5774	27275
22836	5776	27276
22836	5778	27277
22836	5780	27278
22836	5782	27279
22836	5784	27280
22836	5786	27281
22836	5788	27282
22836	5790	27283
22836	5792	27284
22836	5794	27285
22836	5796	27286
22836	5798	27287
22836	5800	27288
22836	5802	27289
22836	5804	27290
22836	5806	27291
22836	5808	27292
22836	5810	27293
22836	5812	27294
22836	5814	27295
22836	5816	27296
22836	5818	27297
22836	5820	27298
22836	5822	27299
5827	22836	27300
5828	22836	27301
22836	5831	27302
22836	5832	27303
17639	15530	27304
17640	15530	27305
29121	25742	27306
4271	28796	27307
16887	16887	27308
32380	32380	27309
32380	32381	27310
14445	31775	27311
8569	12951	27312
12463	17122	27313
12464	17122	27314
20598	19386	27315
20599	19386	27316
6579	12896	27317
7808	16456	27318
11579	30470	27319
11579	30471	27320
11580	30470	27321
11580	30471	27322
20724	3147	27323
17130	31775	27324
17131	31775	27325
17132	31775	27326
19502	29741	27327
19502	11176	27328
7848	29741	27329
7848	11176	27330
543	18703	27331
25810	11642	27332
25811	11642	27333
7741	22399	27334
2432	14560	27335
17603	18273	27336
4671	30394	27337
842	19446	27338
14970	29574	27339
8714	21761	27340
20598	21710	27341
20599	21710	27342
5214	1139	27343
28077	11002	27344
11002	28079	27345
28076	11003	27346
28077	11003	27347
28076	11004	27348
28077	11004	27349
8877	21461	27350
8878	21461	27351
23333	8998	27352
11379	20871	27353
3433	13789	27354
19209	27760	27355
4567	28953	27356
4567	28954	27357
28955	4567	27358
8569	14859	27359
30808	19558	27360
19559	30808	27361
17011	7741	27362
14236	1493	27363
3017	3017	27364
28087	28105	27365
6633	24348	27366
24349	6633	27367
24350	6633	27368
6634	24348	27369
6634	24349	27370
6634	24350	27371
6635	24348	27372
24349	6635	27373
6635	24350	27374
24348	6636	27375
24349	6636	27376
6636	24350	27377
543	14924	27378
11379	11800	27379
11379	11802	27380
20376	28634	27381
18401	9449	27382
18401	9450	27383
9449	18402	27384
18402	9450	27385
11579	10310	27386
11580	10310	27387
22268	25811	27388
754	11151	27389
6851	6851	27390
6852	6852	27391
6852	6853	27392
6853	6853	27393
3681	9334	27394
